Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Mes;Numerador;Denominador;PorcentajeCumplimiento
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;9;102;116;87.93
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;10;102;110;92.73
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;11;111;119;93.28
Biobío;Servicio de Salud Talcahuano;Talcahuano;Hospital Las Higueras (Talcahuano);119100;12;112;122;91.8
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;1;3;3;100.0
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;3;1;2;50.0
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;4;2;2;100.0
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;7;1;1;100.0
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;8;1;1;100.0
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;9;2;2;100.0
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;10;1;1;100.0
Biobío;Servicio de Salud Talcahuano;Tome;Hospital de Tomé;119101;11;3;3;100.0
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;1;73;167;43.71
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;2;53;155;34.19
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;3;161;165;97.58
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;4;154;161;95.65
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;5;171;173;98.84
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;6;146;153;95.42
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;7;179;188;95.21
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;8;143;151;94.7
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;9;156;176;88.64
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;10;124;132;93.94
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;11;127;138;92.03
Coquimbo;Servicio de Salud Coquimbo;Coquimbo;Hospital San Pablo (Coquimbo);105101;12;58;162;35.8
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;1;37;42;88.1
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;2;32;35;91.43
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;3;30;38;78.95
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;4;45;47;95.74
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;5;35;40;87.5
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;6;31;37;83.78
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;7;29;33;87.88
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;8;23;26;88.46
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;9;39;41;95.12
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;10;26;31;83.87
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;11;5;20;25.0
Coquimbo;Servicio de Salud Coquimbo;Illapel;Hospital Dr. Humberto Elorza Cortés (Illapel);105103;12;37;39;94.87
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;1;89;102;87.25
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;2;104;113;92.04
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;3;130;136;95.59
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;4;120;130;92.31
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;5;111;120;92.5
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;6;130;141;92.2
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;7;114;123;92.68
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;8;114;124;91.94
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;9;125;132;94.7
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;10;119;121;98.35
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;11;104;109;95.41
Coquimbo;Servicio de Salud Coquimbo;La Serena;Hospital San Juan de Dios (La Serena);105100;12;129;140;92.14
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;1;5;5;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;2;3;3;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;3;7;8;87.5
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;4;6;6;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;5;1;2;50.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;6;5;5;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;7;4;4;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;8;1;1;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;9;5;5;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;11;4;4;100.0
Coquimbo;Servicio de Salud Coquimbo;Los Vilos;Hospital San Pedro (Los Vilos);105108;12;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;1;94;99;94.95
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;2;93;96;96.88
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;3;120;125;96.0
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;4;105;111;94.59
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;5;49;123;39.84
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;6;105;113;92.92
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;7;95;98;96.94
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;8;95;103;92.23
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;9;48;101;47.52
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;10;106;113;93.81
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;11;92;101;91.09
Coquimbo;Servicio de Salud Coquimbo;Ovalle;Hospital Dr. Antonio Tirado Lanas de Ovalle;105102;12;78;84;92.86
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;1;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;3;4;4;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;4;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;6;5;5;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;7;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;8;1;1;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;9;1;1;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;10;1;1;100.0
Coquimbo;Servicio de Salud Coquimbo;Salamanca;Hospital de Salamanca;105104;12;1;1;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;1;3;3;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;3;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;4;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;5;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;6;1;1;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;9;4;4;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;10;2;2;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;11;1;1;100.0
Coquimbo;Servicio de Salud Coquimbo;Vicuña;Hospital San Juan de Dios (Vicuña);105107;12;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;1;71;78;91.03
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;2;52;57;91.23
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;3;60;62;96.77
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;4;66;72;91.67
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;5;82;89;92.13
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;6;58;67;86.57
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;7;65;72;90.28
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;8;67;72;93.06
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;9;63;65;96.92
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;10;62;67;92.54
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;11;56;60;93.33
La Araucanía;Servicio de Salud Araucanía Norte;Angol;Hospital Dr. Mauricio Heyermann (Angol);129100;12;58;65;89.23
La Araucanía;Servicio de Salud Araucanía Norte;Collipulli;Hospital de Collipulli;129103;3;1;2;50.0
La Araucanía;Servicio de Salud Araucanía Norte;Collipulli;Hospital de Collipulli;129103;5;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Collipulli;Hospital de Collipulli;129103;6;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Collipulli;Hospital de Collipulli;129103;7;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Curacautín;Hospital Dr. Oscar Hernández E.(Curacautín);129107;9;0;1;0.0
La Araucanía;Servicio de Salud Araucanía Norte;Lonquimay;Hospital de Lonquimay;129108;9;0;2;0.0
La Araucanía;Servicio de Salud Araucanía Norte;Purén;Hospital de Purén;129101;8;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Traiguén;Hospital Dr. Dino Stagno M.(Traiguén);129104;1;2;2;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Traiguén;Hospital Dr. Dino Stagno M.(Traiguén);129104;2;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Traiguén;Hospital Dr. Dino Stagno M.(Traiguén);129104;4;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Norte;Traiguén;Hospital Dr. Dino Stagno M.(Traiguén);129104;12;1;3;33.33
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;1;21;57;36.84
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;2;12;47;25.53
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;3;14;43;32.56
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;4;16;52;30.77
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;5;16;54;29.63
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;6;14;46;30.43
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;7;25;70;35.71
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;8;21;53;39.62
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;9;17;49;34.69
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;10;16;64;25.0
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;11;17;63;26.98
La Araucanía;Servicio de Salud Araucanía Norte;Victoria;Hospital San José de Victoria;129106;12;15;55;27.27
La Araucanía;Servicio de Salud Araucanía Sur;Carahue;Hospital Familiar y Comunitario Carahue;121115;3;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Carahue;Hospital Familiar y Comunitario Carahue;121115;4;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Carahue;Hospital Familiar y Comunitario Carahue;121115;7;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Cunco;Hospital Dr. Eduardo González Galeno (Cunco);121113;3;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Cunco;Hospital Dr. Eduardo González Galeno (Cunco);121113;4;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Cunco;Hospital Dr. Eduardo González Galeno (Cunco);121113;10;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Cunco;Hospital Dr. Eduardo González Galeno (Cunco);121113;11;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Galvarino;Hospital de Galvarino;121111;3;1;2;50.0
La Araucanía;Servicio de Salud Araucanía Sur;Galvarino;Hospital de Galvarino;121111;12;0;1;0.0
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;1;2;3;66.67
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;2;4;5;80.0
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;3;5;7;71.43
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;4;2;3;66.67
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;5;10;10;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;6;8;9;88.89
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;7;5;5;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;8;3;7;42.86
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;9;17;20;85.0
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;10;4;15;26.67
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;11;7;7;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Lautaro;Hospital Dr. Abraham Godoy Peña (Lautaro);121110;12;5;12;41.67
La Araucanía;Servicio de Salud Araucanía Sur;Loncoche;Hospital Familiar y Comunitario de Loncoche;121120;4;0;2;0.0
La Araucanía;Servicio de Salud Araucanía Sur;Loncoche;Hospital Familiar y Comunitario de Loncoche;121120;5;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Loncoche;Hospital Familiar y Comunitario de Loncoche;121120;6;0;1;0.0
La Araucanía;Servicio de Salud Araucanía Sur;Loncoche;Hospital Familiar y Comunitario de Loncoche;121120;8;0;1;0.0
La Araucanía;Servicio de Salud Araucanía Sur;Loncoche;Hospital Familiar y Comunitario de Loncoche;121120;12;0;2;0.0
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;1;12;12;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;2;15;15;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;3;15;16;93.75
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;4;9;8;112.5
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;5;15;15;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;6;17;17;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;7;10;10;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;8;14;14;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;9;12;14;85.71
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;10;14;18;77.78
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;11;11;12;91.67
La Araucanía;Servicio de Salud Araucanía Sur;Nueva Imperial;Hospital Intercultural de Nueva Imperial;121114;12;12;12;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;1;2;4;50.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;2;8;8;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;3;8;8;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;4;5;5;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;5;12;12;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;6;8;8;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;7;9;18;50.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;8;3;3;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;9;2;3;66.67
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;10;5;5;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pitrufquén;Hospital de Pitrufquén;121117;12;3;3;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;1;3;4;75.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;2;5;5;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;3;2;2;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;4;5;5;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;5;2;2;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;6;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;7;3;3;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;8;4;4;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;9;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;10;2;2;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;11;5;5;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Pucón;Hospital San Francisco de Pucón (D);121200;12;4;4;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Saavedra;Hospital Dr. Arturo Hillerns Larrañaga (Saavedra);121116;1;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Saavedra;Hospital Dr. Arturo Hillerns Larrañaga (Saavedra);121116;3;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Saavedra;Hospital Dr. Arturo Hillerns Larrañaga (Saavedra);121116;4;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Saavedra;Hospital Dr. Arturo Hillerns Larrañaga (Saavedra);121116;9;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;1;122;328;37.2
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;2;86;271;31.73
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;3;266;315;84.44
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;4;271;333;81.38
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;5;277;308;89.94
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;6;232;273;84.98
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;7;245;287;85.37
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;8;240;287;83.62
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;9;270;314;85.99
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;10;264;318;83.02
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;11;243;291;83.51
La Araucanía;Servicio de Salud Araucanía Sur;Temuco;Hospital Dr. Hernán Henríquez Aravena (Temuco);121109;12;265;299;88.63
La Araucanía;Servicio de Salud Araucanía Sur;Toltén;Hospital de Toltén;121118;2;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Toltén;Hospital de Toltén;121118;6;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Vilcún;Hospital de Vilcún;121112;9;1;1;100.0
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;1;62;64;96.88
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;2;68;77;88.31
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;3;80;82;97.56
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;4;78;84;92.86
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;5;73;76;96.05
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;6;51;54;94.44
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;7;66;67;98.51
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;8;78;81;96.3
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;9;64;67;95.52
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;10;81;84;96.43
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;11;83;84;98.81
La Araucanía;Servicio de Salud Araucanía Sur;Villarrica;Hospital de Villarrica;121121;12;84;86;97.67
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Graneros;Hospital Santa Filomena de Graneros;115101;4;0;1;0.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Graneros;Hospital Santa Filomena de Graneros;115101;5;0;1;0.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Litueche;Hospital de Litueche;115114;2;1;1;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Lolol;Hospital de Lolol;115113;11;1;1;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Lolol;Hospital de Lolol;115113;12;0;1;0.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Nancagua;Hospital de Nancagua;115109;11;0;1;0.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Nancagua;Hospital de Nancagua;115109;12;0;2;0.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Peumo;Hospital Del Salvador de Peumo;115103;2;4;5;80.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Peumo;Hospital Del Salvador de Peumo;115103;4;0;1;0.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Peumo;Hospital Del Salvador de Peumo;115103;6;1;1;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Peumo;Hospital Del Salvador de Peumo;115103;8;1;1;100.0
